,Date,Symbol,Open,High,Low,Close,Volume From,Volume To
257,2018-11-01 06:00:00,BTCUSD,6295.0,6305.45,6294.01,6305.45,167.5,1054891.61
258,2018-11-01 05:00:00,BTCUSD,6299.12,6300.45,6295.0,6295.0,55.41,349039.54
259,2018-11-01 04:00:00,BTCUSD,6297.51,6299.15,6293.44,6299.12,73.74,464373.25
260,2018-11-01 03:00:00,BTCUSD,6302.43,6302.43,6296.1,6297.51,97.61,614842.17
261,2018-11-01 02:00:00,BTCUSD,6303.12,6304.72,6297.0,6302.43,136.36,859097.45
262,2018-11-01 01:00:00,BTCUSD,6305.41,6305.62,6301.85,6303.12,76.74,483759.84
263,2018-11-01 12:00:00,BTCUSD,6304.18,6307.85,6298.34,6305.41,130.98,825645.28
264,2018-10-31 23:00:00,BTCUSD,6312.66,6313.0,6304.17,6304.18,158.15,997810.85
265,2018-10-31 22:00:00,BTCUSD,6304.66,6313.33,6304.66,6312.66,284.26,1793229.9
266,2018-10-31 21:00:00,BTCUSD,6301.0,6304.67,6296.37,6304.66,153.41,966618.25
267,2018-10-31 20:00:00,BTCUSD,6304.09,6307.4,6300.03,6301.0,183.07,1153838.07
268,2018-10-31 19:00:00,BTCUSD,6302.43,6305.72,6295.6,6304.09,188.44,1187516.78
269,2018-10-31 18:00:00,BTCUSD,6295.58,6304.99,6293.01,6302.43,211.86,1334867.17
270,2018-10-31 17:00:00,BTCUSD,6309.97,6310.0,6295.57,6295.58,423.6,2670745.99
271,2018-10-31 16:00:00,BTCUSD,6332.84,6332.84,6300.11,6309.97,227.03,1432293.3
272,2018-10-31 15:00:00,BTCUSD,6221.38,6353.24,6203.72,6332.84,1368.55,8592334.07
273,2018-10-31 14:00:00,BTCUSD,6253.21,6254.1,6221.37,6221.38,593.39,3704520.68
274,2018-10-31 13:00:00,BTCUSD,6262.51,6262.51,6253.2,6253.21,128.56,804582.66
275,2018-10-31 00:00:00,BTCUSD,6261.49,6262.65,6260.71,6262.51,107.34,672163.95
276,2018-10-31 11:00:00,BTCUSD,6263.89,6266.01,6260.0,6261.49,74.09,463996.98
277,2018-10-31 10:00:00,BTCUSD,6253.77,6263.9,6253.69,6263.89,104.29,652663.31
278,2018-10-31 09:00:00,BTCUSD,6257.0,6257.01,6253.76,6253.77,68.77,430120.36
279,2018-10-31 08:00:00,BTCUSD,6258.92,6260.61,6257.0,6257.0,52.03,325654.05
280,2018-10-31 07:00:00,BTCUSD,6260.02,6262.37,6258.91,6258.92,36.43,228017.32
281,2018-10-31 06:00:00,BTCUSD,6265.01,6265.01,6260.01,6260.02,60.6,379567.17
282,2018-10-31 05:00:00,BTCUSD,6264.49,6267.02,6264.48,6265.01,73.73,461974.47
283,2018-10-31 04:00:00,BTCUSD,6266.41,6267.01,6261.31,6264.49,76.4,478588.48
284,2018-10-31 03:00:00,BTCUSD,6267.88,6267.9,6266.4,6266.41,98.65,618318.71
285,2018-10-31 02:00:00,BTCUSD,6261.58,6267.89,6260.26,6267.88,145.7,912450.52
286,2018-10-31 01:00:00,BTCUSD,6271.65,6272.0,6261.57,6261.58,145.04,908814.0
287,2018-10-31 12:00:00,BTCUSD,6267.63,6272.0,6267.62,6271.65,98.45,617383.04
288,2018-10-30 23:00:00,BTCUSD,6272.93,6275.46,6267.62,6267.63,117.49,736911.36
289,2018-10-30 22:00:00,BTCUSD,6269.99,6285.0,6264.57,6272.93,277.6,1741527.23
290,2018-10-30 21:00:00,BTCUSD,6261.9,6270.0,6261.22,6269.99,233.42,1462955.59
291,2018-10-30 20:00:00,BTCUSD,6254.91,6262.28,6252.22,6261.9,210.8,1318781.74
292,2018-10-30 19:00:00,BTCUSD,6253.41,6254.94,6252.4,6254.91,190.88,1193713.36
293,2018-10-30 18:00:00,BTCUSD,6258.01,6258.01,6240.54,6253.41,597.83,3736563.95
294,2018-10-30 17:00:00,BTCUSD,6262.36,6264.45,6257.11,6258.01,220.01,1377460.93
295,2018-10-30 16:00:00,BTCUSD,6264.84,6266.0,6262.36,6262.36,218.02,1365663.79
296,2018-10-30 15:00:00,BTCUSD,6258.25,6265.0,6256.56,6264.84,227.37,1424092.86
297,2018-10-30 14:00:00,BTCUSD,6260.01,6261.0,6254.03,6258.25,193.72,1212109.77
298,2018-10-30 13:00:00,BTCUSD,6266.0,6266.0,6260.0,6260.01,130.32,816032.57
299,2018-10-30 00:00:00,BTCUSD,6262.3,6271.62,6260.17,6266.0,152.73,956875.07
300,2018-10-30 11:00:00,BTCUSD,6253.26,6264.11,6250.0,6262.3,81.72,510992.59
301,2018-10-30 10:00:00,BTCUSD,6251.0,6253.27,6250.03,6253.26,43.44,271607.49
302,2018-10-30 09:00:00,BTCUSD,6256.0,6256.99,6251.0,6251.0,62.47,390717.19
303,2018-10-30 08:00:00,BTCUSD,6274.55,6274.55,6256.0,6256.0,92.25,577548.15
304,2018-10-30 07:00:00,BTCUSD,6278.41,6280.31,6270.5,6274.55,63.5,398474.39
305,2018-10-30 06:00:00,BTCUSD,6277.14,6279.78,6271.72,6278.41,92.28,579104.3
306,2018-10-30 05:00:00,BTCUSD,6289.0,6289.0,6270.59,6277.14,67.94,426761.13
307,2018-10-30 04:00:00,BTCUSD,6273.45,6289.0,6270.1,6289.0,131.13,823198.22
308,2018-10-30 03:00:00,BTCUSD,6258.21,6281.4,6258.2,6273.45,163.44,1024789.11
309,2018-10-30 02:00:00,BTCUSD,6260.01,6265.12,6256.29,6258.21,145.78,912617.46
310,2018-10-30 01:00:00,BTCUSD,6266.01,6268.5,6256.72,6260.01,134.21,840583.68
311,2018-10-30 12:00:00,BTCUSD,6266.0,6269.97,6260.59,6266.01,170.66,1069434.81
312,2018-10-29 23:00:00,BTCUSD,6267.26,6267.88,6258.68,6266.0,212.95,1333755.71
313,2018-10-29 22:00:00,BTCUSD,6236.0,6267.27,6236.0,6267.26,285.46,1784835.87
314,2018-10-29 21:00:00,BTCUSD,6243.61,6243.61,6235.0,6236.0,180.84,1128456.56
315,2018-10-29 20:00:00,BTCUSD,6246.56,6257.7,6240.68,6243.61,245.29,1533189.69
316,2018-10-29 19:00:00,BTCUSD,6266.93,6269.21,6235.15,6246.56,378.43,2366912.15
317,2018-10-29 18:00:00,BTCUSD,6267.52,6271.87,6264.0,6266.93,285.43,1788833.43
318,2018-10-29 17:00:00,BTCUSD,6275.9,6275.9,6265.0,6267.52,256.12,1605714.83
319,2018-10-29 16:00:00,BTCUSD,6279.99,6280.0,6272.01,6275.9,284.87,1788164.54
320,2018-10-29 15:00:00,BTCUSD,6266.72,6280.0,6266.72,6279.99,166.89,1047131.99
321,2018-10-29 14:00:00,BTCUSD,6266.33,6274.58,6260.0,6266.72,276.63,1733967.5
322,2018-10-29 13:00:00,BTCUSD,6260.29,6299.26,6251.33,6266.33,717.65,4499048.08
323,2018-10-29 00:00:00,BTCUSD,6332.23,6332.23,6211.0,6260.29,740.67,4640703.88
324,2018-10-29 11:00:00,BTCUSD,6388.81,6388.81,6272.43,6332.23,922.97,5831316.54
325,2018-10-29 10:00:00,BTCUSD,6382.23,6390.0,6382.22,6388.81,119.43,762858.86
326,2018-10-29 09:00:00,BTCUSD,6395.36,6395.36,6382.0,6382.23,95.6,610764.43
327,2018-10-29 08:00:00,BTCUSD,6399.02,6399.03,6395.35,6395.36,54.42,348133.53
328,2018-10-29 07:00:00,BTCUSD,6403.48,6403.48,6399.02,6399.02,37.72,241489.89
329,2018-10-29 06:00:00,BTCUSD,6403.67,6403.67,6403.47,6403.48,41.83,267880.22
330,2018-10-29 05:00:00,BTCUSD,6403.71,6403.71,6403.65,6403.67,55.89,357892.25
331,2018-10-29 04:00:00,BTCUSD,6409.26,6409.26,6403.7,6403.71,68.56,439273.53
332,2018-10-29 03:00:00,BTCUSD,6412.91,6414.99,6405.01,6409.26,182.92,1172676.96
333,2018-10-29 02:00:00,BTCUSD,6405.56,6413.47,6401.76,6412.91,327.91,2101801.99
334,2018-10-29 01:00:00,BTCUSD,6405.99,6407.68,6398.0,6405.56,124.78,798928.53
335,2018-10-29 12:00:00,BTCUSD,6403.62,6406.49,6399.61,6405.99,155.92,998346.02
336,2018-10-28 23:00:00,BTCUSD,6396.13,6415.0,6395.0,6403.62,207.91,1331776.53
337,2018-10-28 22:00:00,BTCUSD,6393.28,6398.78,6391.0,6396.13,123.38,789170.15
338,2018-10-28 21:00:00,BTCUSD,6395.02,6396.78,6389.79,6393.28,162.11,1036257.5
339,2018-10-28 20:00:00,BTCUSD,6393.01,6396.98,6380.01,6395.02,213.45,1363309.9
340,2018-10-28 19:00:00,BTCUSD,6401.27,6403.5,6393.01,6393.01,101.47,649456.46
341,2018-10-28 18:00:00,BTCUSD,6401.23,6403.5,6401.09,6401.27,71.21,455839.52
342,2018-10-28 17:00:00,BTCUSD,6402.89,6405.0,6401.16,6401.23,80.11,512972.16
343,2018-10-28 16:00:00,BTCUSD,6402.01,6403.83,6400.0,6402.89,90.61,580019.68
344,2018-10-28 15:00:00,BTCUSD,6404.55,6404.7,6402.0,6402.01,84.83,543238.84
345,2018-10-28 14:00:00,BTCUSD,6407.73,6407.73,6402.38,6404.55,70.92,454347.32
346,2018-10-28 13:00:00,BTCUSD,6401.98,6408.6,6401.98,6407.73,65.74,421129.07
347,2018-10-28 00:00:00,BTCUSD,6402.01,6402.39,6401.98,6401.98,39.82,254929.13
348,2018-10-28 11:00:00,BTCUSD,6403.11,6403.17,6402.0,6402.01,27.28,174682.57
349,2018-10-28 10:00:00,BTCUSD,6403.12,6403.57,6403.11,6403.11,16.64,106523.94
350,2018-10-28 09:00:00,BTCUSD,6404.03,6404.04,6403.11,6403.12,15.5,99232.78
351,2018-10-28 08:00:00,BTCUSD,6408.6,6408.6,6404.03,6404.03,47.17,302219.89
352,2018-10-28 07:00:00,BTCUSD,6407.71,6409.9,6403.84,6408.6,76.37,489336.06
353,2018-10-28 06:00:00,BTCUSD,6410.83,6410.84,6407.71,6407.71,100.32,643074.24
354,2018-10-28 05:00:00,BTCUSD,6410.83,6410.84,6410.83,6410.83,31.69,203173.43
355,2018-10-28 04:00:00,BTCUSD,6410.06,6412.29,6410.06,6410.83,79.45,509380.94
356,2018-10-28 03:00:00,BTCUSD,6405.54,6410.07,6405.54,6410.06,119.29,764438.61
357,2018-10-28 02:00:00,BTCUSD,6404.99,6405.55,6403.85,6405.54,74.26,475643.24
358,2018-10-28 01:00:00,BTCUSD,6405.26,6406.31,6403.77,6404.99,68.55,439054.29
359,2018-10-28 12:00:00,BTCUSD,6409.12,6409.12,6403.87,6405.26,63.94,409638.58
360,2018-10-27 23:00:00,BTCUSD,6414.95,6414.96,6407.9,6409.12,93.63,600213.28
361,2018-10-27 22:00:00,BTCUSD,6409.0,6414.96,6407.9,6414.95,94.75,607616.24
362,2018-10-27 21:00:00,BTCUSD,6402.05,6409.68,6402.01,6409.0,134.98,864748.86
363,2018-10-27 20:00:00,BTCUSD,6403.27,6405.0,6399.99,6402.05,112.23,718609.29
364,2018-10-27 19:00:00,BTCUSD,6401.01,6405.0,6399.99,6403.27,108.52,694877.38
365,2018-10-27 18:00:00,BTCUSD,6405.74,6407.41,6397.02,6401.01,72.77,465918.03
366,2018-10-27 17:00:00,BTCUSD,6399.93,6407.4,6399.11,6405.74,114.12,730560.49
367,2018-10-27 16:00:00,BTCUSD,6395.8,6399.93,6390.0,6399.93,103.05,658883.37
368,2018-10-27 15:00:00,BTCUSD,6395.76,6399.93,6390.3,6395.8,139.67,893100.36
369,2018-10-27 14:00:00,BTCUSD,6397.33,6400.0,6392.07,6395.76,123.14,787641.6
370,2018-10-27 13:00:00,BTCUSD,6403.96,6410.6,6397.32,6397.33,203.05,1300305.4
371,2018-10-27 00:00:00,BTCUSD,6402.04,6405.14,6402.03,6403.96,79.36,508219.1
372,2018-10-27 11:00:00,BTCUSD,6405.01,6405.87,6397.3,6402.04,69.65,445829.76
373,2018-10-27 10:00:00,BTCUSD,6408.01,6414.12,6405.0,6405.01,57.08,365808.57
374,2018-10-27 09:00:00,BTCUSD,6404.72,6410.91,6402.5,6408.01,38.36,245748.06
375,2018-10-27 08:00:00,BTCUSD,6416.16,6416.17,6403.63,6404.72,81.93,525184.53
376,2018-10-27 07:00:00,BTCUSD,6416.8,6419.05,6416.16,6416.16,49.17,315517.21
377,2018-10-27 06:00:00,BTCUSD,6416.17,6416.8,6416.16,6416.8,43.67,280222.91
378,2018-10-27 05:00:00,BTCUSD,6416.65,6419.5,6416.16,6416.17,51.98,333563.28
379,2018-10-27 04:00:00,BTCUSD,6417.15,6418.62,6416.16,6416.65,62.68,402216.53
380,2018-10-27 03:00:00,BTCUSD,6412.41,6421.76,6412.4,6417.15,80.09,513825.13
381,2018-10-27 02:00:00,BTCUSD,6410.0,6416.67,6409.99,6412.41,110.58,709004.36
382,2018-10-27 01:00:00,BTCUSD,6408.67,6410.0,6407.0,6410.0,156.43,1002604.07
383,2018-10-27 12:00:00,BTCUSD,6404.87,6409.94,6404.06,6408.67,83.72,536399.21
384,2018-10-26 23:00:00,BTCUSD,6407.51,6409.92,6402.35,6404.87,155.58,996504.0
385,2018-10-26 22:00:00,BTCUSD,6398.96,6407.75,6396.99,6407.51,196.14,1255765.86
386,2018-10-26 21:00:00,BTCUSD,6401.93,6401.93,6392.31,6398.96,153.77,983934.1
387,2018-10-26 20:00:00,BTCUSD,6402.0,6404.0,6400.86,6401.93,157.98,1011382.94
388,2018-10-26 19:00:00,BTCUSD,6401.97,6402.0,6397.7,6402.0,129.93,831653.25
389,2018-10-26 18:00:00,BTCUSD,6406.0,6407.0,6397.81,6401.97,224.59,1438014.73
390,2018-10-26 17:00:00,BTCUSD,6407.55,6407.55,6405.07,6406.0,158.7,1016767.62
391,2018-10-26 16:00:00,BTCUSD,6396.19,6408.0,6396.19,6407.55,254.34,1628556.84
392,2018-10-26 15:00:00,BTCUSD,6395.0,6405.0,6391.5,6396.19,296.96,1899550.58
393,2018-10-26 14:00:00,BTCUSD,6392.83,6395.0,6389.0,6395.0,224.46,1434703.16
394,2018-10-26 13:00:00,BTCUSD,6406.06,6406.09,6392.7,6392.83,175.39,1122156.03
395,2018-10-26 00:00:00,BTCUSD,6415.0,6415.0,6400.37,6406.06,100.53,643960.05
396,2018-10-26 11:00:00,BTCUSD,6418.0,6420.0,6413.35,6415.0,96.08,616613.14
397,2018-10-26 10:00:00,BTCUSD,6414.97,6418.64,6411.0,6418.0,70.62,453002.77
398,2018-10-26 09:00:00,BTCUSD,6424.61,6425.75,6412.29,6414.97,127.77,820482.34
399,2018-10-26 08:00:00,BTCUSD,6386.99,6450.0,6383.54,6424.61,617.37,3965965.33
400,2018-10-26 07:00:00,BTCUSD,6389.18,6390.16,6384.0,6386.99,117.41,749928.54
401,2018-10-26 06:00:00,BTCUSD,6388.88,6389.18,6388.87,6389.18,54.68,349340.77
402,2018-10-26 05:00:00,BTCUSD,6386.0,6390.05,6386.0,6388.88,81.68,521831.26
403,2018-10-26 04:00:00,BTCUSD,6390.07,6390.07,6384.09,6386.0,91.46,584184.44
404,2018-10-26 03:00:00,BTCUSD,6393.09,6395.35,6390.06,6390.07,91.07,582255.85
405,2018-10-26 02:00:00,BTCUSD,6393.03,6394.01,6391.25,6393.09,90.63,579380.1
406,2018-10-26 01:00:00,BTCUSD,6397.41,6401.34,6392.22,6393.03,123.64,791021.97
407,2018-10-26 12:00:00,BTCUSD,6395.58,6402.9,6392.59,6397.41,133.06,851305.48
408,2018-10-25 23:00:00,BTCUSD,6410.01,6411.03,6395.57,6395.58,193.1,1236688.77
409,2018-10-25 22:00:00,BTCUSD,6401.02,6411.52,6399.0,6410.01,254.44,1629447.03
410,2018-10-25 21:00:00,BTCUSD,6400.03,6403.45,6393.01,6401.02,179.33,1147494.03
411,2018-10-25 20:00:00,BTCUSD,6405.92,6405.92,6398.04,6400.03,194.01,1242005.81
412,2018-10-25 19:00:00,BTCUSD,6412.15,6414.0,6404.58,6405.92,165.17,1058712.34
413,2018-10-25 18:00:00,BTCUSD,6396.55,6415.01,6396.54,6412.15,362.39,2321421.53
414,2018-10-25 17:00:00,BTCUSD,6398.45,6400.1,6396.52,6396.55,202.27,1294287.45
415,2018-10-25 16:00:00,BTCUSD,6396.55,6402.85,6396.52,6398.45,167.43,1071609.57
416,2018-10-25 15:00:00,BTCUSD,6403.37,6403.37,6394.25,6396.55,213.96,1368912.41
417,2018-10-25 14:00:00,BTCUSD,6404.54,6408.21,6403.36,6403.37,95.13,609356.85
418,2018-10-25 13:00:00,BTCUSD,6398.2,6408.98,6397.13,6404.54,138.01,883684.64
419,2018-10-25 00:00:00,BTCUSD,6393.76,6400.61,6393.0,6398.2,101.06,646506.75
420,2018-10-25 11:00:00,BTCUSD,6390.0,6401.64,6388.53,6393.76,108.51,693825.65
421,2018-10-25 10:00:00,BTCUSD,6395.95,6395.95,6390.0,6390.0,44.11,282010.48
422,2018-10-25 09:00:00,BTCUSD,6403.11,6403.11,6394.6,6395.95,39.87,255047.63
423,2018-10-25 08:00:00,BTCUSD,6400.16,6404.08,6400.15,6403.11,89.42,572425.69
424,2018-10-25 07:00:00,BTCUSD,6398.93,6406.01,6396.73,6400.16,64.26,411258.29
425,2018-10-25 06:00:00,BTCUSD,6393.05,6400.25,6393.05,6398.93,71.48,457238.53
426,2018-10-25 05:00:00,BTCUSD,6394.0,6394.0,6386.41,6393.05,97.67,624249.37
427,2018-10-25 04:00:00,BTCUSD,6389.0,6394.69,6385.95,6394.0,106.01,677637.11
428,2018-10-25 03:00:00,BTCUSD,6395.0,6396.9,6383.08,6389.0,153.09,978077.95
429,2018-10-25 02:00:00,BTCUSD,6421.89,6421.89,6379.74,6395.0,292.68,1871043.6
430,2018-10-25 01:00:00,BTCUSD,6421.89,6421.89,6421.88,6421.89,0.2863,1838.29
431,2018-10-25 12:00:00,BTCUSD,6415.97,6422.0,6410.25,6421.89,113.27,726475.98
432,2018-10-24 23:00:00,BTCUSD,6418.38,6420.01,6411.19,6415.97,165.46,1061466.3
433,2018-10-24 22:00:00,BTCUSD,6430.42,6430.42,6418.37,6418.38,148.01,951105.24
434,2018-10-24 21:00:00,BTCUSD,6425.01,6430.42,6424.09,6430.42,166.07,1067359.68
435,2018-10-24 20:00:00,BTCUSD,6422.92,6438.98,6420.96,6425.01,312.63,2009794.77
436,2018-10-24 19:00:00,BTCUSD,6426.12,6426.12,6417.0,6422.92,239.14,1535655.99
437,2018-10-24 18:00:00,BTCUSD,6427.28,6428.81,6422.82,6426.12,160.19,1029347.62
438,2018-10-24 17:00:00,BTCUSD,6423.01,6427.28,6416.9,6427.28,174.26,1119131.27
439,2018-10-24 16:00:00,BTCUSD,6419.51,6424.0,6416.0,6423.01,193.59,1243229.82
440,2018-10-24 15:00:00,BTCUSD,6435.41,6436.46,6419.5,6419.51,274.88,1765882.37
441,2018-10-24 14:00:00,BTCUSD,6431.02,6436.46,6431.02,6435.41,243.91,1569665.09
442,2018-10-24 13:00:00,BTCUSD,6431.14,6441.78,6430.97,6431.02,265.49,1708347.8
443,2018-10-24 00:00:00,BTCUSD,6424.9,6443.74,6421.0,6431.14,294.91,1896023.59
444,2018-10-24 11:00:00,BTCUSD,6432.12,6432.12,6423.22,6424.9,140.01,899799.31
445,2018-10-24 10:00:00,BTCUSD,6429.99,6441.0,6429.99,6432.12,212.53,1368014.03
446,2018-10-24 09:00:00,BTCUSD,6426.57,6430.0,6424.0,6429.99,94.45,606919.14
447,2018-10-24 08:00:00,BTCUSD,6434.41,6434.42,6426.57,6426.57,45.9,295279.3
448,2018-10-24 07:00:00,BTCUSD,6437.01,6437.01,6434.0,6434.41,70.4,452955.8
449,2018-10-24 06:00:00,BTCUSD,6435.19,6440.0,6435.19,6437.01,216.77,1395275.2
450,2018-10-24 05:00:00,BTCUSD,6457.68,6461.16,6435.01,6435.19,388.41,2505096.54
451,2018-10-24 04:00:00,BTCUSD,6417.04,6470.99,6409.95,6457.68,477.69,3075353.09
452,2018-10-24 03:00:00,BTCUSD,6400.0,6419.49,6399.99,6417.04,293.08,1878125.04
453,2018-10-24 02:00:00,BTCUSD,6399.99,6400.0,6398.99,6400.0,160.82,1029181.57
454,2018-10-24 01:00:00,BTCUSD,6401.39,6402.0,6398.0,6399.99,139.79,894635.87
455,2018-10-24 12:00:00,BTCUSD,6395.14,6403.48,6395.13,6401.39,122.67,785180.99
456,2018-10-23 23:00:00,BTCUSD,6393.73,6400.0,6392.44,6395.14,148.47,949856.24
457,2018-10-23 22:00:00,BTCUSD,6398.11,6399.81,6390.95,6393.73,128.74,823214.17
458,2018-10-23 21:00:00,BTCUSD,6393.72,6400.47,6391.73,6398.11,175.88,1125035.46
459,2018-10-23 20:00:00,BTCUSD,6404.63,6404.63,6391.28,6393.72,243.92,1560066.98
460,2018-10-23 19:00:00,BTCUSD,6389.99,6411.5,6389.98,6404.63,420.93,2695788.22
461,2018-10-23 18:00:00,BTCUSD,6385.69,6389.99,6385.18,6389.99,160.54,1025464.84
462,2018-10-23 17:00:00,BTCUSD,6391.99,6392.0,6384.04,6385.69,188.47,1203940.19
463,2018-10-23 16:00:00,BTCUSD,6385.05,6392.0,6385.05,6391.99,171.76,1097050.94
464,2018-10-23 15:00:00,BTCUSD,6381.59,6387.99,6381.59,6385.05,188.95,1206612.36
465,2018-10-23 14:00:00,BTCUSD,6388.99,6389.0,6380.34,6381.59,137.79,879811.39
466,2018-10-23 13:00:00,BTCUSD,6388.99,6394.72,6388.16,6388.99,238.38,1523696.99
467,2018-10-23 00:00:00,BTCUSD,6373.34,6389.0,6371.02,6388.99,185.01,1179952.04
468,2018-10-23 11:00:00,BTCUSD,6376.0,6378.05,6371.09,6373.34,105.58,673061.79
469,2018-10-23 10:00:00,BTCUSD,6385.64,6385.64,6360.0,6376.0,206.39,1315889.46
470,2018-10-23 09:00:00,BTCUSD,6398.22,6398.23,6379.99,6385.64,182.27,1164172.97
471,2018-10-23 08:00:00,BTCUSD,6398.21,6398.23,6398.21,6398.22,66.79,427334.42
472,2018-10-23 07:00:00,BTCUSD,6399.99,6400.0,6397.75,6398.21,59.59,381252.33
473,2018-10-23 06:00:00,BTCUSD,6402.37,6402.38,6397.62,6399.99,76.42,489149.61
474,2018-10-23 05:00:00,BTCUSD,6404.87,6406.68,6402.37,6402.37,80.61,516309.65
475,2018-10-23 04:00:00,BTCUSD,6391.99,6405.0,6391.98,6404.87,126.18,807234.86
476,2018-10-23 03:00:00,BTCUSD,6404.12,6407.72,6389.05,6391.99,182.08,1165217.36
477,2018-10-23 02:00:00,BTCUSD,6407.47,6407.51,6402.69,6404.12,126.98,813384.34
478,2018-10-23 01:00:00,BTCUSD,6408.95,6409.99,6407.45,6407.47,142.99,916327.68
479,2018-10-23 12:00:00,BTCUSD,6407.65,6410.02,6404.11,6408.95,139.92,896595.31
480,2018-10-22 23:00:00,BTCUSD,6404.5,6409.19,6404.5,6407.65,143.97,922456.79
481,2018-10-22 22:00:00,BTCUSD,6405.39,6405.39,6399.88,6404.5,232.94,1491345.64
482,2018-10-22 21:00:00,BTCUSD,6412.01,6413.0,6403.96,6405.39,149.34,957239.28
483,2018-10-22 20:00:00,BTCUSD,6390.87,6413.49,6390.87,6412.01,254.27,1627967.12
484,2018-10-22 19:00:00,BTCUSD,6391.37,6393.38,6389.0,6390.87,198.1,1266381.12
485,2018-10-22 18:00:00,BTCUSD,6398.94,6399.89,6390.0,6391.37,210.04,1343474.11
486,2018-10-22 17:00:00,BTCUSD,6397.0,6401.91,6396.99,6398.94,155.32,994069.94
487,2018-10-22 16:00:00,BTCUSD,6393.64,6397.16,6392.23,6397.0,229.7,1468991.34
488,2018-10-22 15:00:00,BTCUSD,6392.99,6398.59,6392.98,6393.64,246.08,1573960.56
489,2018-10-22 14:00:00,BTCUSD,6396.46,6399.65,6387.77,6392.99,178.62,1142022.4
490,2018-10-22 13:00:00,BTCUSD,6398.87,6399.19,6377.77,6396.46,238.93,1526485.84
491,2018-10-22 00:00:00,BTCUSD,6400.0,6400.0,6394.29,6398.87,124.87,798726.08
492,2018-10-22 11:00:00,BTCUSD,6399.99,6400.0,6396.8,6400.0,160.45,1026745.79
493,2018-10-22 10:00:00,BTCUSD,6400.64,6400.64,6399.48,6399.99,83.18,532401.9
494,2018-10-22 09:00:00,BTCUSD,6398.78,6400.65,6398.78,6400.64,52.33,334950.88
495,2018-10-22 08:00:00,BTCUSD,6409.0,6409.0,6398.34,6398.78,168.26,1077270.96
496,2018-10-22 07:00:00,BTCUSD,6416.17,6416.17,6408.99,6409.0,44.5,285371.96
497,2018-10-22 06:00:00,BTCUSD,6420.68,6420.68,6416.16,6416.17,82.17,527494.99
498,2018-10-22 05:00:00,BTCUSD,6420.05,6423.55,6420.04,6420.68,89.32,573653.7
499,2018-10-22 04:00:00,BTCUSD,6413.0,6427.63,6410.78,6420.05,194.16,1246650.67
500,2018-10-22 03:00:00,BTCUSD,6412.27,6418.03,6410.0,6413.0,86.32,553497.09
501,2018-10-22 02:00:00,BTCUSD,6414.9,6418.02,6412.22,6412.27,124.7,799991.55
502,2018-10-22 01:00:00,BTCUSD,6406.37,6418.03,6403.0,6414.9,103.28,662126.48
503,2018-10-22 12:00:00,BTCUSD,6415.88,6415.88,6386.0,6406.37,276.66,1770346.56
504,2018-10-21 23:00:00,BTCUSD,6418.76,6420.0,6406.19,6415.88,198.65,1273944.78
505,2018-10-21 22:00:00,BTCUSD,6430.0,6430.0,6412.96,6418.76,121.48,780318.86
506,2018-10-21 21:00:00,BTCUSD,6438.29,6438.3,6430.0,6430.0,87.72,564462.41
507,2018-10-21 20:00:00,BTCUSD,6437.93,6438.3,6432.93,6438.29,79.55,512057.48
508,2018-10-21 19:00:00,BTCUSD,6435.66,6439.29,6431.04,6437.93,147.21,947488.32
509,2018-10-21 18:00:00,BTCUSD,6437.16,6439.22,6431.01,6435.66,160.29,1031664.02
510,2018-10-21 17:00:00,BTCUSD,6438.15,6439.22,6431.68,6437.16,109.54,705024.44
511,2018-10-21 16:00:00,BTCUSD,6440.82,6440.83,6437.22,6438.15,178.96,1152225.5
